repo_name,pr_number,num_files_changed,lines_added,lines_removed,review_time_in_hours,pr_description_length,num_comments,num_participants,pr_status
TheAlgorithms/Python,11832,1,78,0,16.803055555555556,1494,1,4,merged
TheAlgorithms/Python,11811,1,24,18,23.29722222222222,1601,0,2,merged
TheAlgorithms/Python,11777,1,18,0,2.9394444444444443,1592,2,2,merged
TheAlgorithms/Python,11772,1,1,1,5.269722222222223,1913,1,2,merged
TheAlgorithms/Python,11747,1,88,0,3.3897222222222223,1494,1,2,merged
TheAlgorithms/Python,11745,1,35,0,49.37027777777778,1571,0,2,closed
TheAlgorithms/Python,11731,1,64,0,4.7525,1308,0,2,closed
TheAlgorithms/Python,11721,1,41,6,12.674166666666666,1843,1,2,merged
TheAlgorithms/Python,11711,1,6,7,16.90361111111111,1510,2,2,merged
TheAlgorithms/Python,11690,1,45,2,2.7375,1560,1,2,merged
TheAlgorithms/Python,11687,1,71,0,4.368055555555555,1741,0,3,merged
TheAlgorithms/Python,11685,1,46,14,5.700833333333334,1752,0,2,merged
TheAlgorithms/Python,11674,1,38,0,78.52361111111111,1494,2,3,merged
TheAlgorithms/Python,11669,1,2,2,10.397222222222222,1669,2,2,merged
TheAlgorithms/Python,11668,1,46,21,49.86361111111111,2080,1,2,merged
TheAlgorithms/Python,11666,1,113,0,82.60805555555555,1526,0,3,merged
TheAlgorithms/Python,11662,1,15,0,52.4625,1570,2,2,closed
trekhleb/javascript-algorithms,1200,1,1,1,202.27722222222224,14,0,2,closed
trekhleb/javascript-algorithms,1147,3,1050,0,50.84166666666667,0,0,2,closed
trekhleb/javascript-algorithms,1141,1,2,0,759.4780555555556,651,0,2,merged
trekhleb/javascript-algorithms,1140,2,1,353,860.0588888888889,0,0,1,closed
trekhleb/javascript-algorithms,1139,4,4,4,1041.1522222222222,14,0,2,merged
trekhleb/javascript-algorithms,1137,1,94,0,95.26638888888888,1970,0,2,closed
trekhleb/javascript-algorithms,1128,2,14,13,2066.764166666667,214,0,2,merged
trekhleb/javascript-algorithms,1100,1,4,0,1359.4508333333333,65,1,2,closed
trekhleb/javascript-algorithms,1097,1,1,0,1397.5922222222223,20,0,2,closed
trekhleb/javascript-algorithms,1066,1,0,1,4618.8,16,0,2,closed
trekhleb/javascript-algorithms,1065,1,1,1,3577.933611111111,122,1,2,closed
trekhleb/javascript-algorithms,1011,4,12,0,2524.0177777777776,175,0,2,closed
trekhleb/javascript-algorithms,1009,0,0,0,532.8,102,5,2,closed
trekhleb/javascript-algorithms,930,1,50,0,1058.8641666666667,0,1,2,closed
trekhleb/javascript-algorithms,919,3,36,1,527.4433333333334,78,0,2,closed
trekhleb/javascript-algorithms,901,1,2,2,15903.949166666667,94,0,2,closed
trekhleb/javascript-algorithms,888,1,1,1,2517.662222222222,0,0,4,closed
trekhleb/javascript-algorithms,787,1,54,54,2431.163611111111,40,0,2,merged
trekhleb/javascript-algorithms,782,1,1,0,2554.7375,0,0,2,closed
trekhleb/javascript-algorithms,752,2,22,1,3898.1719444444443,165,0,3,merged
trekhleb/javascript-algorithms,743,1,2,0,168.7225,0,3,2,closed
trekhleb/javascript-algorithms,740,2,39,1,4631.373611111111,35,0,2,merged
trekhleb/javascript-algorithms,735,2,36,1,4721.833333333333,156,0,2,merged
trekhleb/javascript-algorithms,726,1,2,2,5306.714166666667,0,0,2,merged
trekhleb/javascript-algorithms,717,1,9,9,5590.6033333333335,0,0,2,merged
tensorflow/tensorflow,77100,3,160,0,17.36916666666667,0,0,2,closed
tensorflow/tensorflow,77099,1,34,0,17.460277777777776,0,0,2,closed
tensorflow/tensorflow,77083,9,781,296,60.49777777777778,216,0,2,merged
tensorflow/tensorflow,77038,1,175,166,14.501944444444444,0,3,2,closed
tensorflow/tensorflow,77025,2,2,2,1.89,441,0,2,merged
tensorflow/tensorflow,76988,6,97,20,16.909166666666668,0,1,2,closed
tensorflow/tensorflow,76914,0,0,0,22.637777777777778,305,0,2,closed
tensorflow/tensorflow,76885,12,308,6,146.085,152,0,2,merged
tensorflow/tensorflow,76871,1,1,1,54.60805555555555,1975,0,3,merged
tensorflow/tensorflow,76868,1,1,1,55.660555555555554,1975,0,3,merged
tensorflow/tensorflow,76714,7,17,8,46.665277777777774,22,2,2,merged
tensorflow/tensorflow,76600,1,8,0,13.381944444444445,0,0,2,merged
tensorflow/tensorflow,76575,1,4,0,1.3797222222222223,154,0,2,merged
tensorflow/tensorflow,76531,1,58,1,7.785277777777778,779,2,2,closed
tensorflow/tensorflow,76516,1,109,64,19.606944444444444,71,1,2,merged
tensorflow/tensorflow,76508,2,2,2,14.003333333333334,1915,0,2,merged
tensorflow/tensorflow,76506,3,3,3,14.162222222222223,915,0,2,merged
tensorflow/tensorflow,76486,1,12,74,4.856944444444444,252,0,2,merged
tensorflow/tensorflow,76401,2,2,0,2.377222222222222,0,0,2,merged
tensorflow/tensorflow,76337,1,2,2,17.737222222222222,46,0,2,merged
tensorflow/tensorflow,76298,1,15,0,7.009166666666666,183,0,2,merged
tensorflow/tensorflow,76252,6,57,15,217.34,13,9,3,merged
tensorflow/tensorflow,75822,1,1,1,20.17888888888889,0,0,2,merged
tensorflow/tensorflow,75698,2,2,2,170.63916666666665,125,1,2,merged
tensorflow/tensorflow,75567,3,4,4,120.63416666666667,80,0,2,merged
torvalds/linux,956,1,1,1,2.6044444444444443,218,3,2,closed
torvalds/linux,954,1,1,1,49.155833333333334,0,2,2,closed
torvalds/linux,919,2,8,8,1032.2983333333334,311,1,2,closed
torvalds/linux,897,1,1,1,148.30972222222223,0,11,3,closed
torvalds/linux,895,3,15,18,246.33138888888888,39,2,3,closed
torvalds/linux,890,1,10,14,1468.2225,861,2,2,closed
torvalds/linux,874,1,16,7,345.76972222222224,498,3,2,closed
torvalds/linux,864,1,4559,10,168.1161111111111,156,9,6,closed
torvalds/linux,856,1,2,0,3.878888888888889,230,1,1,closed
torvalds/linux,832,1,1,1,5.706111111111111,0,9,4,merged
torvalds/linux,815,2,2,1,3308.2405555555556,0,2,2,closed
torvalds/linux,807,1,1,1,6139.0663888888885,9434,7,4,closed
torvalds/linux,764,1,1,1,17742.164444444443,63,3,7,closed
torvalds/linux,755,1,1,1,4549.849166666667,699,3,2,closed
torvalds/linux,745,1,1,1,483.66,0,2,2,closed
torvalds/linux,717,1,1,1,260.3275,0,1,2,closed
torvalds/linux,708,1,1,0,24410.117222222223,55,1,1,closed
torvalds/linux,694,1,0,2345,623.4302777777777,193,5,3,closed
torvalds/linux,669,1,2,2,97.8861111111111,79,4,2,closed
torvalds/linux,667,16862,176145,559990,101.86472222222223,75,3,2,closed
torvalds/linux,663,2,16,10,34155.58944444444,1314,4,3,closed
torvalds/linux,651,1,1,2,1547.6780555555556,19,1,2,closed
torvalds/linux,642,1,2,2,10034.500555555556,57,2,3,closed
torvalds/linux,637,1,0,484,1090.6025,0,63,4,closed
torvalds/linux,635,1,13,0,309.6277777777778,169,2,2,closed
getify/You-Dont-Know-JS,1862,4,5,5,33.18555555555555,14,1,3,merged
getify/You-Dont-Know-JS,1820,1,1,1,3894.0905555555555,814,0,3,merged
getify/You-Dont-Know-JS,1808,11,17,17,968.2233333333334,285,1,2,merged
getify/You-Dont-Know-JS,1746,1,1,1,17540.792222222222,0,0,2,merged
getify/You-Dont-Know-JS,1743,1,7,7,1689.2836111111112,798,1,2,closed
getify/You-Dont-Know-JS,1720,10,815,810,29.88388888888889,1006,2,2,merged
getify/You-Dont-Know-JS,1585,1,1,1,373.5986111111111,0,0,2,closed
getify/You-Dont-Know-JS,1539,1,1,1,642.9480555555556,400,0,2,closed
getify/You-Dont-Know-JS,1479,1,3,3,126.13472222222222,279,1,2,closed
getify/You-Dont-Know-JS,1432,2,6,4,4273.063888888889,173,2,2,closed
getify/You-Dont-Know-JS,1431,1,1,1,4273.615277777778,242,1,2,closed
getify/You-Dont-Know-JS,1392,1,1,1,6074.546666666667,80,1,2,closed
getify/You-Dont-Know-JS,1286,1,1,1,11340.050555555556,461,1,2,closed
getify/You-Dont-Know-JS,1239,85,0,0,4331.685833333333,173,1,2,closed
getify/You-Dont-Know-JS,1223,1,1,1,498.34555555555556,320,1,2,merged
getify/You-Dont-Know-JS,1208,1,2,2,14413.113888888889,88,1,2,closed
getify/You-Dont-Know-JS,1205,1,1,1,7162.064722222222,89,1,2,closed
getify/You-Dont-Know-JS,1189,4,10,10,15512.412222222221,2,1,2,closed
getify/You-Dont-Know-JS,1179,1,1,1,14.372222222222222,0,1,2,merged
getify/You-Dont-Know-JS,1176,1,1,1,18459.92777777778,324,8,2,closed
getify/You-Dont-Know-JS,1170,1,1,1,16222.517777777777,110,1,2,closed
getify/You-Dont-Know-JS,1165,1,1,1,95.57277777777777,173,0,2,closed
getify/You-Dont-Know-JS,1142,1,4,4,59.894444444444446,2,0,2,closed
getify/You-Dont-Know-JS,1114,1,1,1,22338.931111111113,810,4,2,closed
getify/You-Dont-Know-JS,1098,1,2,2,62.02777777777778,338,0,2,merged
CyC2018/CS-Notes,1000,1,11,17,95.37027777777777,0,1,2,closed
CyC2018/CS-Notes,991,1,1,1,480.31138888888887,272,0,2,merged
CyC2018/CS-Notes,934,1,25,25,418.4261111111111,264,2,2,closed
CyC2018/CS-Notes,926,1,1,1,732.4044444444445,17,2,2,merged
CyC2018/CS-Notes,925,1,1,1,752.32,46,0,2,merged
CyC2018/CS-Notes,889,1,1,1,1835.5083333333334,20,0,2,merged
CyC2018/CS-Notes,886,1,1,1,2018.0883333333334,10,0,2,merged
CyC2018/CS-Notes,735,2,14,30,1787.8922222222222,46,1,2,closed
CyC2018/CS-Notes,617,1,3,2,2222.1280555555554,0,0,2,merged
CyC2018/CS-Notes,614,1,1,1,207.54944444444445,332,3,1,merged
CyC2018/CS-Notes,602,1,26,6,1562.3338888888889,0,0,2,closed
CyC2018/CS-Notes,352,1,2,8,33.471944444444446,112,1,2,closed
ohmyzsh/ohmyzsh,12719,2,2,0,6.155555555555556,1047,2,2,merged
ohmyzsh/ohmyzsh,12714,2,19,17,1.1872222222222222,899,4,2,merged
ohmyzsh/ohmyzsh,12708,1,2,2,6.1325,1232,1,2,merged
ohmyzsh/ohmyzsh,12705,1,5,4,190.43166666666667,1105,1,2,merged
ohmyzsh/ohmyzsh,12704,2,2,0,109.20083333333334,792,0,3,merged
ohmyzsh/ohmyzsh,12702,2,66,0,236.745,1257,5,2,merged
ohmyzsh/ohmyzsh,12701,1,3,2,267.65694444444443,825,3,2,merged
ohmyzsh/ohmyzsh,12697,2,2,0,44.31638888888889,995,1,2,merged
ohmyzsh/ohmyzsh,12695,1,5,1,49.83277777777778,938,1,2,merged
ohmyzsh/ohmyzsh,12688,1,1,1,2.1969444444444446,3299,0,2,merged
ohmyzsh/ohmyzsh,12679,2,6,5,4.7625,1193,1,2,merged
ohmyzsh/ohmyzsh,12674,1,1,1,13.4875,851,1,2,merged
ohmyzsh/ohmyzsh,12670,1,12,0,120.86555555555556,940,1,2,merged
ohmyzsh/ohmyzsh,12666,1,4,1,147.99277777777777,835,1,2,merged
ohmyzsh/ohmyzsh,12664,2,3,0,165.1027777777778,911,3,2,merged
ohmyzsh/ohmyzsh,12663,1,1,1,2.890277777777778,63,1,2,merged
ohmyzsh/ohmyzsh,12660,2,10,7,49.60388888888889,1276,2,2,merged
ohmyzsh/ohmyzsh,12658,2,18,16,274.8827777777778,792,1,2,merged
ohmyzsh/ohmyzsh,12652,2,49,2,1.0525,851,0,2,merged
ohmyzsh/ohmyzsh,12647,13,16,16,1.7291666666666667,855,1,2,merged
ohmyzsh/ohmyzsh,12646,1,1,1,6.566388888888889,3775,0,2,merged
ohmyzsh/ohmyzsh,12643,2,2,1,2.3175,762,0,2,merged
ohmyzsh/ohmyzsh,12639,1,2,2,5.282222222222222,889,1,2,merged
ohmyzsh/ohmyzsh,12637,4,35,31,312.7275,1306,2,2,merged
ohmyzsh/ohmyzsh,12612,2,122,122,554.9202777777778,785,7,2,merged
ossu/computer-science,1226,1,2,2,82.31555555555556,323,0,2,merged
ossu/computer-science,1212,1,8,21,34.87,1293,1,2,merged
ossu/computer-science,1204,1,1,1,3.8497222222222223,223,0,2,merged
ossu/computer-science,1166,2,5,0,13.701666666666666,0,0,2,closed
ossu/computer-science,1130,1,1,0,1503.8227777777777,398,1,2,merged
ossu/computer-science,1071,1,1,1,497.1036111111111,15,1,2,merged
ossu/computer-science,1010,1,6,6,34.916111111111114,46,0,2,merged
ossu/computer-science,948,1,7,0,1678.1544444444444,173,4,2,merged
ossu/computer-science,941,1,2,0,1067.6663888888888,189,5,2,merged
ossu/computer-science,927,1,1,1,1850.0547222222222,92,6,2,merged
ossu/computer-science,872,1,1,0,641.8994444444445,76,1,2,closed
ossu/computer-science,857,1,1,1,61.44777777777778,189,1,3,merged
ossu/computer-science,843,1,1,0,513.7305555555556,206,6,3,closed
ossu/computer-science,792,1,1,1,7661.668333333333,85,2,2,closed
ossu/computer-science,610,1,4,4,12.568333333333333,25,0,2,merged
ossu/computer-science,571,1,1,1,6.221388888888889,0,0,2,merged
ossu/computer-science,517,2,24,1,341.6788888888889,287,0,2,closed
ossu/computer-science,511,1,4,4,74.30222222222223,61,4,1,merged
ossu/computer-science,450,1,11,0,6115.543333333333,69,7,2,closed
ossu/computer-science,379,1,3,2,57.22666666666667,62,4,2,merged
ossu/computer-science,375,1,4,4,1.5791666666666666,0,2,2,merged
ossu/computer-science,373,2,8,0,215.80444444444444,40,0,2,closed
ossu/computer-science,372,3,11,0,6.9725,193,1,3,closed
ossu/computer-science,360,1,3,0,238.12722222222223,87,1,2,closed
twbs/bootstrap,40900,1,1,1,91.68416666666667,1686,0,2,merged
twbs/bootstrap,40887,2,2,2,14.879444444444445,0,5,2,merged
twbs/bootstrap,40883,2,5,5,5.356111111111111,5388,0,2,merged
twbs/bootstrap,40882,2,5,5,4.835277777777778,3829,0,2,merged
twbs/bootstrap,40876,2,2,3,112.71972222222222,1281,0,3,merged
twbs/bootstrap,40862,1,8,10,254.46138888888888,8491,0,2,merged
twbs/bootstrap,40844,1,1,1,25.07027777777778,1441,3,2,merged
twbs/bootstrap,40843,2,15,19,340.4113888888889,20972,0,2,merged
twbs/bootstrap,40842,2,5,6,340.635,4138,0,2,merged
twbs/bootstrap,40818,1,1,1,478.5833333333333,738,0,2,merged
twbs/bootstrap,40808,1,1,1,383.215,736,0,2,merged
twbs/bootstrap,40806,2,5,5,4.675833333333333,3121,0,2,merged
twbs/bootstrap,40803,2,20,1,48.23361111111111,1351,3,2,merged
twbs/bootstrap,40799,2,4,4,743.3047222222223,1546,1,2,merged
twbs/bootstrap,40797,1,1,0,70.80222222222223,1555,0,2,merged
twbs/bootstrap,40784,2,5,5,22.694166666666668,4756,1,2,merged
twbs/bootstrap,40775,2,69,69,2.703888888888889,12132,0,2,merged
twbs/bootstrap,40774,2,5,5,2.7369444444444446,2993,0,2,merged
twbs/bootstrap,40773,2,72,83,2.7330555555555556,10213,0,2,merged
twbs/bootstrap,40767,1,1,1,959.3363888888889,1480,1,3,merged
twbs/bootstrap,40766,1,3,3,1052.8961111111112,1512,2,3,merged
twbs/bootstrap,40762,1,1,1,305.1772222222222,1683,0,4,merged
twbs/bootstrap,40704,4,7,7,145.6288888888889,1328,1,2,closed
twbs/bootstrap,40703,7,10,10,1.2619444444444445,1329,1,3,merged
twbs/bootstrap,40698,2,9,10,171.41972222222222,11361,0,2,merged
Significant-Gravitas/AutoGPT,8281,4,42,8,5.698333333333333,898,2,3,merged
Significant-Gravitas/AutoGPT,8275,1,6,4,2.196111111111111,841,2,2,merged
Significant-Gravitas/AutoGPT,8273,10,130,10,31.039166666666667,947,11,4,merged
Significant-Gravitas/AutoGPT,8272,2,104,15,1.836111111111111,1702,3,2,merged
Significant-Gravitas/AutoGPT,8271,1,4,2,2.7488888888888887,1380,2,2,merged
Significant-Gravitas/AutoGPT,8266,1,2,0,56.00388888888889,82,3,3,merged
Significant-Gravitas/AutoGPT,8265,6,22,2,91.48527777777778,726,4,3,merged
Significant-Gravitas/AutoGPT,8264,2,81,1,2.1597222222222223,931,4,2,merged
Significant-Gravitas/AutoGPT,8261,1,6,3,10.24611111111111,497,2,3,merged
Significant-Gravitas/AutoGPT,8259,1,4,0,67.37,882,2,2,merged
Significant-Gravitas/AutoGPT,8255,4,79,4,21.336111111111112,797,2,3,merged
Significant-Gravitas/AutoGPT,8250,2,40,13,34.87555555555556,926,2,2,merged
Significant-Gravitas/AutoGPT,8249,1,7,3,11.84,1069,2,2,merged
Significant-Gravitas/AutoGPT,8248,1,42,0,1.2227777777777777,1310,3,2,merged
Significant-Gravitas/AutoGPT,8246,1,28,32,8.060555555555556,893,2,3,merged
Significant-Gravitas/AutoGPT,8243,13,168,67,161.04166666666666,1431,6,3,merged
Significant-Gravitas/AutoGPT,8242,1,30,36,133.72444444444446,590,1,2,merged
Significant-Gravitas/AutoGPT,8239,3,0,32,45.6125,742,3,3,merged
Significant-Gravitas/AutoGPT,8237,4,271,2,79.43611111111112,1675,6,2,merged
Significant-Gravitas/AutoGPT,8236,14,989,45,63.73861111111111,1314,4,2,merged
Significant-Gravitas/AutoGPT,8233,3,12,24,1.6069444444444445,1300,2,3,merged
Significant-Gravitas/AutoGPT,8232,4,179,47,86.735,1314,6,2,merged
Significant-Gravitas/AutoGPT,8231,2,73,23,51.94027777777778,1029,2,2,merged
Significant-Gravitas/AutoGPT,8230,1,5,0,3.4611111111111112,94,1,2,merged
Significant-Gravitas/AutoGPT,8229,14,81,24,22.2675,622,1,3,merged
flutter/flutter,156435,1,1,1,2.0994444444444444,1145,1,2,merged
flutter/flutter,156432,2,2,2,1.6122222222222222,55,2,2,merged
flutter/flutter,156423,1,1,1,1.248888888888889,894,3,2,closed
flutter/flutter,156404,5,10,14,4.880277777777778,114,0,3,merged
flutter/flutter,156376,7,121,0,1.6041666666666667,2142,3,3,merged
flutter/flutter,156372,1,1,1,1.5052777777777777,912,1,2,merged
flutter/flutter,156348,1,1,1,1.1658333333333333,914,2,2,closed
flutter/flutter,156342,1,2,2,3.761111111111111,1985,0,2,merged
flutter/flutter,156303,1,1,1,2.3991666666666664,785,4,2,closed
flutter/flutter,156299,1,1,1,2.932777777777778,785,4,2,closed
flutter/flutter,156296,1,1,1,2.7327777777777778,785,4,2,closed
flutter/flutter,156284,7,17,17,69.45972222222223,67,1,2,merged
flutter/flutter,156270,1,1,1,2.8652777777777776,785,4,2,closed
flutter/flutter,156265,1,1,1,1.2994444444444444,872,3,2,closed
flutter/flutter,156264,1,1,1,1.3152777777777778,746,3,2,closed
flutter/flutter,156253,6,84,65,94.04194444444444,1522,0,2,merged
flutter/flutter,156252,1,1,1,1.4577777777777778,896,1,2,merged
flutter/flutter,156234,1,1,1,2.4322222222222223,996,3,2,closed
flutter/flutter,156226,1,782,89,88.5375,1578,3,3,merged
flutter/flutter,156221,5,216,1,91.23138888888889,1574,6,3,merged
flutter/flutter,156214,2,38,4,74.43972222222222,4086,1,2,merged
flutter/flutter,156199,1,1,1,2.527222222222222,1247,4,2,closed
flutter/flutter,156195,1,1,1,2.2797222222222224,1125,3,2,closed
flutter/flutter,156194,1,1,1,1.0066666666666666,1009,2,2,closed
flutter/flutter,156187,2,2,2,91.34694444444445,365,1,3,merged
microsoft/vscode,230847,8,29,42,4.295555555555556,70,0,3,merged
microsoft/vscode,230841,7,22,9,1.0977777777777777,86,0,2,merged
microsoft/vscode,230813,1,1,1,3.88,344,0,2,merged
microsoft/vscode,230791,3,154,2,3.1744444444444446,0,0,2,merged
microsoft/vscode,230789,5,125,41,15.050277777777778,22,1,4,merged
microsoft/vscode,230758,4,203,177,1.781111111111111,344,0,2,merged
microsoft/vscode,230751,1,2,1,5.319444444444445,344,0,2,merged
microsoft/vscode,230748,7,60,16,8.560277777777777,344,0,3,merged
microsoft/vscode,230744,2,25,0,20.6825,127,0,2,merged
microsoft/vscode,230737,1,13,1,26.33416666666667,448,0,2,merged
microsoft/vscode,230735,1,36,21,26.434444444444445,532,0,2,merged
microsoft/vscode,230733,1,37,22,1.023611111111111,565,0,2,merged
microsoft/vscode,230731,2,5,0,2.2736111111111112,404,1,3,merged
microsoft/vscode,230729,1,51,14,1.0047222222222223,460,0,3,merged
microsoft/vscode,230728,2,45,21,13.446111111111112,344,0,3,merged
microsoft/vscode,230720,2,11,20,1.7013888888888888,11516,0,2,merged
microsoft/vscode,230677,3,51,30,12.392777777777777,488,0,3,merged
microsoft/vscode,230669,1,4,1,1.2272222222222222,355,0,2,merged
microsoft/vscode,230661,16,33,130,20.308888888888887,54,0,3,merged
microsoft/vscode,230658,2,122,10,7.562222222222222,344,0,2,merged
microsoft/vscode,230639,1,2,2,3.8744444444444444,344,0,2,merged
microsoft/vscode,230638,2,6,2,4.204722222222222,344,0,2,merged
microsoft/vscode,230637,2,5,5,28.05472222222222,5835,1,2,closed
microsoft/vscode,230610,2,3,8,1.2538888888888888,344,0,2,merged
microsoft/vscode,230598,6,258,15,2.564722222222222,169,0,2,merged
github/gitignore,4503,1,1,3,57.047222222222224,344,8,2,merged
github/gitignore,4488,1,6,0,1030.506388888889,705,0,4,closed
github/gitignore,4486,1,173,0,1247.6308333333334,832,3,2,closed
github/gitignore,4485,1,14,0,1094.0558333333333,447,1,2,merged
github/gitignore,4484,1,5,0,1108.161111111111,419,0,2,closed
github/gitignore,4456,1,0,3,3.4944444444444445,466,0,2,merged
github/gitignore,4454,1,47,0,81.27722222222222,107,1,2,merged
github/gitignore,4452,1,9,0,26.0075,38,1,2,closed
github/gitignore,4451,1,3,0,8.314166666666667,644,5,2,merged
github/gitignore,4450,1,2,0,2531.3955555555553,38,3,3,closed
